"","Date","Last_future","Spot_Last","Basis","Basis_norm"
"3369",2014-03-12,14815,14830.39,-15.3899999999994,-0.00103773400429789
"3370",2014-03-13,14420,14815.98,-395.98,-0.0267265479570032
"3371",2014-03-14,14215,14327.66,-112.66,-0.00786311232957788
"3372",2014-03-17,14480,14277.67,202.33,0.0141710797349988
"3373",2014-03-18,14415,14411.27,3.72999999999956,0.000258825211102114
"3374",2014-03-19,14555,14462.52,92.4799999999996,0.00639445961008175
"3375",2014-03-20,14330,14224.23,105.77,0.00743590338457691
"3376",2014-03-24,14350,14475.3,-125.299999999999,-0.00865612457082059
"3377",2014-03-25,14410,14423.19,-13.1900000000005,-0.000914499496990646
"3378",2014-03-26,14340,14477.16,-137.16,-0.00947423389670349
"3379",2014-03-27,14600,14622.89,-22.8899999999994,-0.00156535404424156
"3380",2014-03-28,14840,14696.03,143.969999999999,0.00979652327873578
"3381",2014-03-31,14855,14827.83,27.1700000000001,0.00183236522134392
"3382",2014-04-01,14940,14791.99,148.01,0.0100060911344586
"3383",2014-04-02,15135,14946.32,188.68,0.0126238431935085
"3384",2014-04-03,15125,15071.88,53.1200000000008,0.0035244441967426
"3385",2014-04-04,14920,15063.77,-143.77,-0.0095440915521148
"3386",2014-04-07,14760,14808.85,-48.8500000000004,-0.00329870314035191
"3387",2014-04-08,14400,14606.88,-206.879999999999,-0.0141631888534717
"3388",2014-04-09,14550,14299.69,250.309999999999,0.0175045752740094
"3389",2014-04-10,14070,14300.12,-230.120000000001,-0.0160921726530967
"3390",2014-04-11,13935,13960.05,-25.0499999999993,-0.00179440618049357
"3391",2014-04-14,14135,13910.16,224.84,0.0161637249319922
"3392",2014-04-15,14140,13996.81,143.190000000001,0.0102301881643032
"3393",2014-04-16,14490,14417.68,72.3199999999997,0.00501606361078896
"3394",2014-04-17,14520,14417.53,102.469999999999,0.0071073200471925
"3395",2014-04-21,14585,14512.38,72.6200000000008,0.00500400347840952
"3396",2014-04-22,14515,14388.77,126.23,0.00877281379853869
"3397",2014-04-23,14525,14546.27,-21.2700000000004,-0.00146223052370129
"3398",2014-04-24,14440,14404.99,35.0100000000002,0.00243040779618731
"3399",2014-04-25,14350,14429.26,-79.2600000000002,-0.00549300518529711
"3400",2014-04-28,14415,14288.23,126.77,0.00887233758135196
"3401",2014-04-30,14305,14304.11,0.889999999999418,6.22198794611771e-05
"3402",2014-05-01,14470,14485.13,-15.1299999999992,-0.00104451944856547
"3403",2014-05-02,14400,14457.51,-57.5100000000002,-0.00397786340801426
"3404",2014-05-07,14230,14033.45,196.549999999999,0.0140058218043317
"3405",2014-05-08,14110,14163.78,-53.7800000000007,-0.00379700899053788
"3406",2014-05-09,14185,14199.59,-14.5900000000001,-0.00102749445582585
"3407",2014-05-12,14340,14149.52,190.48,0.0134619407584144
"3408",2014-05-13,14475,14425.44,49.5599999999995,0.00343559711176917
"3409",2014-05-14,14260,14405.76,-145.76,-0.0101181749522413
"3410",2014-05-15,14120,14298.21,-178.209999999999,-0.0124637979159628
"3411",2014-05-16,14175,14096.59,78.4099999999999,0.00556233812574529
"3412",2014-05-19,14135,14006.44,128.559999999999,0.00917863497077055
"3413",2014-05-20,13995,14075.25,-80.25,-0.00570149730910641
"3414",2014-05-21,14190,14042.17,147.83,0.0105275751539826
"3415",2014-05-22,14390,14337.79,52.2099999999991,0.00364142591012974
"3416",2014-05-23,14565,14462.17,102.83,0.0071102745991784
"3417",2014-05-27,14680,14636.52,43.4799999999996,0.00297065149366103
"3418",2014-05-28,14660,14670.95,-10.9500000000007,-0.00074637293426811
"3419",2014-05-29,14740,14681.72,58.2800000000007,0.00396956214939399
"3420",2014-05-30,14715,14632.38,82.6200000000008,0.00564638151824931
"3421",2014-06-02,15055,14935.92,119.08,0.00797272615279139
"3422",2014-06-03,15065,15034.25,30.75,0.002045329830221
"3423",2014-06-04,15170,15067.96,102.040000000001,0.00677198505968963
"3424",2014-06-05,15165,15079.37,85.6299999999992,0.00567861919960842
"3425",2014-06-06,15205,15077.24,127.76,0.00847369943039974
"3426",2014-06-09,15170,15124,46,0.00304152340650622
"3427",2014-06-10,15020,14994.8,25.2000000000007,0.00168058260196873
"3428",2014-06-11,14985,15069.48,-84.4799999999996,-0.00560603285581185
"3429",2014-06-12,14890,14973.53,-83.5300000000007,-0.00557851087886428
"3430",2014-06-13,15085,15097.84,-12.8400000000001,-0.000850452780000328
"3431",2014-06-16,14970,14933.29,36.7099999999991,0.00245826606193271
"3432",2014-06-17,15035,14975.97,59.0300000000007,0.00394164785319419
"3433",2014-06-18,15185,15115.8,69.2000000000007,0.00457799124095322
"3434",2014-06-19,15400,15361.16,38.8400000000001,0.00252845488231358
"3435",2014-06-20,15460,15349.42,110.58,0.00720418100488487
"3436",2014-06-23,15350,15369.28,-19.2800000000007,-0.00125445043619484
"3437",2014-06-24,15370,15376.24,-6.23999999999978,-0.000405820928913686
"3438",2014-06-25,15360,15266.61,93.3899999999994,0.00611727161432691
"3439",2014-06-26,15335,15308.49,26.5100000000002,0.00173171880440202
"3440",2014-06-27,15170,15095,75,0.00496853262669758
"3441",2014-06-30,15190,15162.1,27.8999999999996,0.00184011449601306
"3442",2014-07-01,15435,15326.2,108.799999999999,0.00709895473111399
"3443",2014-07-02,15430,15369.97,60.0300000000007,0.00390566800065326
"3444",2014-07-03,15470,15348.29,121.709999999999,0.0079298736211004
"3445",2014-07-07,15340,15379.44,-39.4400000000005,-0.00256446268524735
"3446",2014-07-08,15285,15314.41,-29.4099999999999,-0.00192041351903207
"3447",2014-07-09,15375,15302.65,72.3500000000004,0.004727939278491
"3448",2014-07-10,15140,15216.47,-76.4699999999993,-0.00502547568522787
"3449",2014-07-11,15195,15164.04,30.9599999999991,0.00204167227203299
"3450",2014-07-14,15360,15296.82,63.1800000000003,0.00413027021302469
"3451",2014-07-15,15420,15395.16,24.8400000000001,0.00161349411113624
"3452",2014-07-16,15455,15379.3,75.7000000000007,0.00492220062031437
"3453",2014-07-17,15270,15370.26,-100.26,-0.00652298659879535
"3454",2014-07-18,15345,15215.71,129.290000000001,0.00849713881245114
"3455",2014-07-22,15385,15343.28,41.7199999999993,0.00271910569317638
"3456",2014-07-23,15370,15328.56,41.4400000000005,0.00270345029148208
"3457",2014-07-24,15355,15284.42,70.5799999999999,0.00461777417788833
"3458",2014-07-25,15440,15457.87,-17.8700000000008,-0.00115604543187391
"3459",2014-07-28,15580,15529.4,50.6000000000004,0.00325833580176957
"3460",2014-07-29,15620,15618.07,1.93000000000029,0.000123574807898818
"3461",2014-07-30,15785,15646.23,138.77,0.00886922920090018
"3462",2014-07-31,15510,15620.77,-110.77,-0.00709119972959082
"3463",2014-08-01,15435,15523.11,-88.1100000000006,-0.00567605331663569
"3464",2014-08-04,15520,15474.5,45.5,0.00294032117354357
"3465",2014-08-05,15245,15320.31,-75.3099999999995,-0.00491569687558538
"3466",2014-08-06,15085,15159.79,-74.7900000000009,-0.00493344564799386
"3467",2014-08-07,15020,15232.37,-212.370000000001,-0.0139420195281496
"3468",2014-08-08,15020,14778.37,241.629999999999,0.0163502470164165
"3469",2014-08-11,15155,15130.52,24.4799999999996,0.00161792192204892
"3470",2014-08-12,15125,15161.31,-36.3099999999995,-0.00239491178532722
"3471",2014-08-13,15310,15213.63,96.3700000000008,0.00633445140968992
"3472",2014-08-14,15345,15314.57,30.4300000000003,0.00198699669660985
"3473",2014-08-15,15320,15318.34,1.65999999999985,0.000108366833481947
"3474",2014-08-18,15435,15322.6,112.4,0.00733556968138564
"3475",2014-08-19,15500,15449.79,50.2099999999991,0.00324988236086051
"3476",2014-08-20,15565,15454.45,110.549999999999,0.00715327947613789
"3477",2014-08-21,15655,15586.2,68.7999999999993,0.00441416124520404
"3478",2014-08-22,15560,15539.19,20.8099999999995,0.00133919464270657
"3479",2014-08-25,15595,15613.25,-18.25,-0.00116887899700575
"3480",2014-08-26,15545,15521.22,23.7800000000007,0.00153209605945929
"3481",2014-08-27,15485,15534.82,-49.8199999999997,-0.00320698920232096
"3482",2014-08-28,15420,15459.86,-39.8600000000006,-0.00257828984221077
"3483",2014-08-29,15450,15424.59,25.4099999999999,0.00164736955731075
"3484",2014-09-02,15770,15668.6,101.4,0.00647154180973409
"3485",2014-09-03,15715,15728.35,-13.3500000000004,-0.000848785791262298
"3486",2014-09-04,15710,15676.18,33.8199999999997,0.00215741334942567
"3487",2014-09-05,15685,15668.68,16.3199999999997,0.0010415682750557
"3488",2014-09-08,15805,15705.11,99.8899999999994,0.00636035022995696
"3489",2014-09-09,15635,15749.15,-114.15,-0.00724801021007481
"3490",2014-09-10,15900,15788.78,111.219999999999,0.00704424281040076
"3491",2014-09-11,15875,15909.2,-34.2000000000007,-0.00214969954491745
"3492",2014-09-12,15870,15948.29,-78.2900000000009,-0.00490899024284114
"3493",2014-09-16,15950,15911.53,38.4699999999993,0.00241774361107947
"3494",2014-09-17,16020,15888.67,131.33,0.00826563834480796
"3495",2014-09-18,16180,16067.57,112.43,0.00699732442429069
"3496",2014-09-19,16250,16321.17,-71.1700000000001,-0.00436059424661345
"3497",2014-09-22,16130,16205.9,-75.8999999999996,-0.00468347947352505
"3498",2014-09-24,16295,16167.45,127.549999999999,0.00788930845618816
"3499",2014-09-25,16160,16374.14,-214.139999999999,-0.0130779387497603
"3500",2014-09-26,16395,16229.86,165.139999999999,0.0101750723666131
"3501",2014-09-29,16295,16310.64,-15.6399999999994,-0.000958883281097457
"3502",2014-09-30,16225,16173.52,51.4799999999996,0.00318298057565697
"3503",2014-10-01,15895,16082.25,-187.25,-0.0116432713084301
"3504",2014-10-02,15625,15661.99,-36.9899999999998,-0.00236176884291203
"3505",2014-10-03,15935,15708.65,226.35,0.0144092585931955
"3506",2014-10-06,15815,15890.95,-75.9500000000007,-0.00477944993848705
"3507",2014-10-07,15540,15783.83,-243.83,-0.0154480883283715
"3508",2014-10-08,15720,15595.98,124.02,0.0079520491819046
"3509",2014-10-09,15330,15478.93,-148.93,-0.00962146608324996
"3510",2014-10-10,15090,15300.55,-210.549999999999,-0.0137609432340667
"3511",2014-10-14,14960,14936.51,23.4899999999998,0.00157265653087634
"3512",2014-10-15,14695,15073.52,-378.52,-0.0251115864111369
"3513",2014-10-16,14710,14738.38,-28.3799999999992,-0.00192558476576118
"3514",2014-10-17,14905,14532.51,372.49,0.0256314979311901
"3515",2014-10-20,15150,15111.23,38.7700000000004,0.00256564157914349
"3516",2014-10-21,15115,14804.28,310.719999999999,0.0209885249400848
"3517",2014-10-22,15140,15195.77,-55.7700000000004,-0.00367010029764865
"3518",2014-10-23,15405,15138.96,266.040000000001,0.0175732018579877
"3519",2014-10-24,15470,15291.64,178.360000000001,0.0116638895501072
"3520",2014-10-27,15350,15388.72,-38.7199999999993,-0.00251612869686363
"3521",2014-10-28,15465,15329.91,135.09,0.00881218480734722
"3522",2014-10-29,15695,15553.91,141.09,0.00907103101406657
"3523",2014-10-30,15810,15658.2,151.799999999999,0.00969460091198217
"3524",2014-10-31,17070,16413.76,656.240000000002,0.0399810890374906
"3525",2014-11-04,17000,16862.47,137.529999999999,0.00815598189351849
"3526",2014-11-05,17125,16937.32,187.68,0.0110808557670281
"3527",2014-11-06,17000,16792.48,207.52,0.0123579125894448
"3528",2014-11-07,16820,16880.38,-60.380000000001,-0.00357693369462068
"3529",2014-11-10,16960,16780.53,179.470000000001,0.010695132990436
"3530",2014-11-11,17260,17124.11,135.889999999999,0.00793559490099044
"3531",2014-11-12,17285,17197.05,87.9500000000007,0.00511424924623704
"3532",2014-11-13,17435,17392.79,42.2099999999991,0.00242686768482797
"3533",2014-11-14,17515,17490.83,24.1699999999983,0.0013818669554274
"3534",2014-11-17,17220,16973.8,246.200000000001,0.0145047072547102
"3535",2014-11-18,17460,17344.06,115.939999999999,0.006684709347177
"3536",2014-11-19,17475,17288.75,186.25,0.0107729014532572
"3537",2014-11-20,17280,17300.86,-20.8600000000006,-0.00120572040927449
"3538",2014-11-21,17425,17357.51,67.4900000000016,0.00388823051232588
"3539",2014-11-25,17430,17407.62,22.380000000001,0.00128564387320042
"3540",2014-11-26,17355,17383.58,-28.5800000000017,-0.00164408021822903
"3541",2014-11-28,17470,17459.85,10.1500000000015,0.000581333745708093
"3542",2014-12-01,17550,17590.1,-40.0999999999985,-0.00227969141733126
"3543",2014-12-02,17785,17663.22,121.779999999999,0.00689455263536313
"3544",2014-12-03,17930,17720.43,209.57,0.0118264624504033
"3545",2014-12-04,17870,17887.21,-17.2099999999991,-0.000962139987175145
"3546",2014-12-05,18050,17920.45,129.549999999999,0.00722917114246569
"3547",2014-12-08,17745,17935.64,-190.639999999999,-0.0106291161062554
"3548",2014-12-09,17625,17813.38,-188.380000000001,-0.0105751968464155
"3549",2014-12-10,17280,17412.58,-132.580000000002,-0.00761403536983042
"3550",2014-12-11,17405,17257.4,147.599999999999,0.00855285268928103
"3551",2014-12-12,17240,17371.58,-131.580000000002,-0.00757444055175187
"3552",2014-12-15,16780,17099.4,-319.400000000001,-0.018679017977239
"3553",2014-12-16,16640,16755.32,-115.32,-0.00688259012659858
"3554",2014-12-17,17270,16819.73,450.27,0.0267703464918878
"3555",2014-12-18,17640,17210.05,429.950000000001,0.0249824956929237
"3556",2014-12-19,17780,17621.4,158.599999999999,0.00900041994393173
"3557",2014-12-22,17860,17635.14,224.860000000001,0.0127506784749087
"3558",2014-12-24,17900,17854.23,45.7700000000004,0.00256353816434539
"3559",2014-12-26,18010,17818.96,191.040000000001,0.0107211644226151
"3560",2014-12-29,17835,17729.84,105.16,0.00593124359836298
"3561",2014-12-30,17435,17450.77,-15.7700000000004,-0.000903685052292846
"3562",2015-01-02,17470,17450.77,19.2299999999996,0.00110195710561766
"3563",2015-01-05,17160,17408.71,-248.709999999999,-0.0142865266869285
"3564",2015-01-06,16790,16883.19,-93.1899999999987,-0.00551969148010528
"3565",2015-01-07,17070,16885.33,184.669999999998,0.0109367125190919
"3566",2015-01-08,17420,17167.1,252.900000000001,0.01473166696763
"3567",2015-01-09,16970,17197.73,-227.73,-0.0132418638971538
"3568",2015-01-12,16930,17197.73,-267.73,-0.0155677522556756
"3569",2015-01-13,16975,17087.71,-112.709999999999,-0.00659596868158455
"3570",2015-01-14,16830,16795.96,34.0400000000009,0.00202667784395777
"3571",2015-01-15,16855,17108.7,-253.700000000001,-0.0148287128770743
"3572",2015-01-16,17125,16864.16,260.84,0.0154671208053055
"3573",2015-01-20,17425,17366.3,58.7000000000007,0.00338010975279713
"3574",2015-01-21,17385,17280.48,104.52,0.00604844309880284
"3575",2015-01-22,17605,17329.02,275.98,0.0159258861724437
"3576",2015-01-23,17450,17511.75,-61.75,-0.00352620383456822
"3577",2015-01-26,17715,17468.52,246.48,0.0141099532187042
"3578",2015-01-27,17675,17768.3,-93.2999999999993,-0.00525092439907021
"3579",2015-01-28,17555,17795.73,-240.73,-0.0135274023600043
"3580",2015-01-29,17875,17606.22,268.779999999999,0.015266195696748
"3581",2015-01-30,17520,17674.39,-154.389999999999,-0.00873523782150328
"3582",2015-02-02,17670,17558.04,111.959999999999,0.00637656594927447
"3583",2015-02-03,17610,17335.85,274.150000000001,0.0158140500754218
"3584",2015-02-04,17590,17678.74,-88.7400000000016,-0.0050195885000855
"3585",2015-02-05,17755,17504.62,250.380000000001,0.0143036524071931
"3586",2015-02-06,17835,17648.5,186.5,0.0105674703232569
"3587",2015-02-09,17605,17711.93,-106.93,-0.00603717381448551
"3588",2015-02-10,17850,17652.68,197.32,0.0111779061309671
"3589",2015-02-12,17955,17979.72,-24.7200000000012,-0.00137488236746741
"3590",2015-02-13,18080,17913.36,166.639999999999,0.00930255407137463
"3591",2015-02-17,18125,17987.09,137.91,0.00766716572830846
"3592",2015-02-18,18275,18199.17,75.8300000000017,0.00416667353511186
"3593",2015-02-19,18385,18264.79,120.209999999999,0.00658151558271402
"3594",2015-02-20,18540,18332.3,207.700000000001,0.0113297294938442
"3595",2015-02-23,18500,18466.92,33.0800000000017,0.0017913111661285
"3596",2015-02-24,18680,18603.48,76.5200000000004,0.00411320892650195
"3597",2015-02-25,18635,18585.2,49.7999999999993,0.00267955147106296
"3598",2015-02-26,18885,18785.79,99.2099999999991,0.00528111939929059
"3599",2015-02-27,18880,18797.94,82.0600000000013,0.0043653719503308
"3600",2015-03-02,18940,18826.88,113.119999999999,0.00600843049937106
"3601",2015-03-03,18740,18815.16,-75.1599999999999,-0.003994651121755
"3602",2015-03-04,18700,18703.6,-3.59999999999854,-0.000192476314720083
"3603",2015-03-05,18870,18751.84,118.16,0.00630124830416641
"3604",2015-03-06,18865,18971,-106,-0.0055874756206842
"3605",2015-03-09,18860,18790.55,69.4500000000007,0.00369600676936017
"3606",2015-03-10,18540,18665.11,-125.110000000001,-0.00670288040091918
"3607",2015-03-11,18775,18723.52,51.4799999999996,0.00274948300319596
"3608",2015-03-12,19185,18991.11,193.889999999999,0.0102095138198873
"3609",2015-03-13,19265,19254.25,10.75,0.000558318293363803
"3610",2015-03-16,19390,19246.06,143.939999999999,0.00747893335051427
"3611",2015-03-17,19430,19437,-7,-0.000360137881360292
"3612",2015-03-18,19445,19544.48,-99.4799999999996,-0.00508992820479233
"3613",2015-03-19,19435,19476.56,-41.5600000000013,-0.00213384704485809
"3614",2015-03-20,19625,19560.22,64.7799999999988,0.00331182369114452
"3615",2015-03-23,19685,19754.36,-69.3600000000006,-0.00351112362030461
"3616",2015-03-24,19660,19713.45,-53.4500000000007,-0.00271134682158631
"3617",2015-03-25,19510,19746.2,-236.200000000001,-0.011961795180845
"3618",2015-03-26,19355,19471.12,-116.119999999999,-0.0059637041936981
"3619",2015-03-27,19410,19285.63,124.369999999999,0.00644884299864713
"3620",2015-03-30,19630,19411.4,218.599999999999,0.0112614236994755
"3621",2015-03-31,19265,19206.99,58.0099999999984,0.00302025460522437
"3622",2015-04-01,19220,19034.84,185.16,0.00972742613019074
"3623",2015-04-02,19385,19312.79,72.2099999999991,0.00373897298111765
"3624",2015-04-06,19615,19397.98,217.02,0.0111877628495338
"3625",2015-04-07,19815,19640.54,174.459999999999,0.00888264782943845
"3626",2015-04-08,19905,19789.81,115.189999999999,0.00582067235612665
"3627",2015-04-09,20120,19937.72,182.279999999999,0.00914246965049157
"3628",2015-04-10,20065,19907.63,157.369999999999,0.0079050092853845
"3629",2015-04-13,19895,19905.46,-10.4599999999991,-0.0005254839626916
"3630",2015-04-14,19935,19908.68,26.3199999999997,0.00132203641828588
"3631",2015-04-15,19890,19869.76,20.2400000000016,0.00101863334031219
"3632",2015-04-16,19855,19885.77,-30.7700000000004,-0.00154733761880985
"3633",2015-04-17,19595,19652.88,-57.880000000001,-0.00294511542328661
"3634",2015-04-20,19720,19634.49,85.5099999999984,0.00435509147423734
"3635",2015-04-21,20025,19909.09,115.91,0.00582196373616272
"3636",2015-04-22,20270,20133.9,136.099999999999,0.00675974351715259
"3637",2015-04-23,20190,20187.65,2.34999999999854,0.000116407803780952
"3638",2015-04-24,20095,20020.04,74.9599999999991,0.00374424826324019
"3639",2015-04-27,20075,19983.32,91.6800000000003,0.00458782624709009
"3640",2015-04-28,20010,20058.95,-48.9500000000007,-0.00244030719454412
"3641",2015-04-30,19440,19520.01,-80.0099999999984,-0.00409887085098821
"3642",2015-05-01,19735,19531.63,203.369999999999,0.0104123414174853
"3643",2015-05-07,19390,19291.99,98.0099999999984,0.0050803468175133
"3644",2015-05-08,19675,19379.19,295.810000000001,0.0152643118726841
"3645",2015-05-11,19625,19620.91,4.09000000000015,0.000208451086111712
"3646",2015-05-12,19550,19624.84,-74.8400000000001,-0.00381353427594824
"3647",2015-05-13,19650,19764.72,-114.720000000001,-0.00580428156837037
"3648",2015-05-14,19700,19570.24,129.759999999998,0.00663047566100356
"3649",2015-05-15,19810,19732.92,77.0800000000017,0.00390616289935812
"3650",2015-05-18,20025,19890.27,134.73,0.00677366370592252
"3651",2015-05-19,20165,20026.38,138.619999999999,0.00692187005339951
"3652",2015-05-20,20300,20196.56,103.439999999999,0.00512166428342246
"3653",2015-05-21,20265,20202.87,62.130000000001,0.00307530563726842
"3654",2015-05-22,20380,20264.41,115.59,0.00570408909018324
"3655",2015-05-26,20430,20437.48,-7.47999999999956,-0.00036599424195153
"3656",2015-05-27,20645,20472.58,172.419999999998,0.00842199664136119
"3657",2015-05-28,20590,20551.46,38.5400000000009,0.00187529255829031
"3658",2015-05-29,20465,20563.15,-98.1500000000015,-0.00477310139740271
"3659",2015-06-01,20585,20569.87,15.130000000001,0.000735541838621295
"3660",2015-06-02,20430,20543.19,-113.189999999999,-0.00550985509066502
"3661",2015-06-03,20590,20473.51,116.490000000002,0.00568979134501127
"3662",2015-06-04,20450,20488.19,-38.1899999999987,-0.00186400067551105
"3663",2015-06-05,20580,20460.9,119.099999999999,0.00582085832001518
"3664",2015-06-08,20285,20457.19,-172.189999999999,-0.0084170895416232
"3665",2015-06-09,20135,20096.3,38.7000000000007,0.0019257276215025
"3666",2015-06-10,20195,20046.36,148.639999999999,0.00741481246470678
"3667",2015-06-11,20475,20382.97,92.0299999999988,0.00451504368597897
"3668",2015-06-12,20375,20407.08,-32.0800000000017,-0.00157200344194278
"3669",2015-06-15,20395,20387.79,7.20999999999913,0.00035364303830867
"3670",2015-06-16,20330,20257.94,72.0600000000013,0.00355712377467804
"3671",2015-06-17,20215,20219.27,-4.27000000000044,-0.000211184676795969
"3672",2015-06-18,20170,19990.82,179.18,0.00896311406935785
"3673",2015-06-19,20155,20174.24,-19.2400000000016,-0.00095369144017329
"3674",2015-06-22,20545,20428.19,116.810000000001,0.00571807879210059
"3675",2015-06-23,20940,20809.42,130.580000000002,0.00627504274506458
"3676",2015-06-24,20775,20868.03,-93.0299999999988,-0.00445801544276095
"3677",2015-06-25,20765,20771.4,-6.40000000000146,-0.000308115967147205
"3678",2015-06-26,20900,20706.15,193.849999999999,0.00936195284975713
"3679",2015-06-29,20110,20109.95,0.0499999999992724,2.48633139312989e-06
"3680",2015-06-30,20255,20235.73,19.2700000000004,0.000952275998938533
"3681",2015-07-01,20610,20329.32,280.68,0.0138066595439493
"3682",2015-07-02,20530,20522.5,7.5,0.000365452552076989
"3683",2015-07-06,20325,20112.12,212.880000000001,0.0105846623826827
"3684",2015-07-07,20485,20376.59,108.41,0.00532032101543977
"3685",2015-07-08,19345,19737.64,-392.639999999999,-0.0198929557941071
"3686",2015-07-09,19715,19855.5,-140.5,-0.00707612500314774
"3687",2015-07-10,20130,19779.83,350.169999999998,0.0177033877439795
"3688",2015-07-13,20425,20089.77,335.23,0.0166866021860877
"3689",2015-07-14,20550,20385.33,164.669999999998,0.00807786776078672
"3690",2015-07-15,20585,20463.33,121.669999999998,0.00594575760641099
"3691",2015-07-16,20725,20600.12,124.880000000001,0.00606210060912271
"3692",2015-07-17,20755,20650.92,104.080000000002,0.00503996916360151
"3693",2015-07-21,20750,20841.97,-91.9700000000012,-0.00441273065837832
"3694",2015-07-22,20670,20593.67,76.3300000000017,0.00370647873836969
"3695",2015-07-23,20595,20683.95,-88.9500000000007,-0.00430043584518434
"3696",2015-07-24,20400,20544.53,-144.529999999999,-0.00703496259101565
"3697",2015-07-27,20185,20350.1,-165.099999999999,-0.00811298224578742
"3698",2015-07-28,20365,20328.89,36.1100000000006,0.00177628980234536
"3699",2015-07-29,20465,20302.91,162.09,0.00798358461915066
"3700",2015-07-30,20575,20522.83,52.1699999999983,0.00254204707635342
"3701",2015-07-31,20620,20585.24,34.7599999999984,0.00168858852265013
"3702",2015-08-03,20515,20548.11,-33.1100000000006,-0.00161134041038327
"3703",2015-08-04,20530,20520.36,9.63999999999942,0.000469777333341102
"3704",2015-08-05,20775,20614.06,160.939999999999,0.00780729269246324
"3705",2015-08-06,20655,20664.44,-9.43999999999869,-0.00045682341258697
"3706",2015-08-07,20665,20724.56,-59.5600000000013,-0.00287388489791828
"3707",2015-08-10,20915,20808.69,106.310000000001,0.00510892324312589
"3708",2015-08-11,20635,20720.75,-85.75,-0.00413836371752953
"3709",2015-08-12,20385,20392.77,-7.77000000000044,-0.000381017389986767
"3710",2015-08-13,20595,20595.55,-0.549999999999272,-2.67047978810603e-05
"3711",2015-08-14,20595,20519.45,75.5499999999993,0.00368187256481042
"3712",2015-08-17,20680,20620.26,59.7400000000016,0.00289715066638353
"3713",2015-08-18,20475,20554.47,-79.4700000000012,-0.00386631229119511
"3714",2015-08-19,20110,20222.63,-112.630000000001,-0.00556950307650395
"3715",2015-08-20,19620,20033.52,-413.52,-0.0206414050052113
"3716",2015-08-21,18975,19435.83,-460.830000000002,-0.0237103329263531
"3717",2015-08-24,17810,18540.68,-730.68,-0.0394095577939968
"3718",2015-08-25,17765,17806.7,-41.7000000000007,-0.00234181515946249
"3719",2015-08-26,18720,18376.83,343.169999999998,0.0186740585835532
"3720",2015-08-27,19025,18574.44,450.560000000001,0.0242569897127451
"3721",2015-08-28,19175,19136.32,38.6800000000003,0.00202128726944367
"3722",2015-08-31,18810,18890.48,-80.4799999999996,-0.00426034701076942
"3723",2015-09-01,17815,18165.69,-350.689999999999,-0.019305074566394
"3724",2015-09-02,18310,18095.4,214.599999999999,0.0118593675740795
"3725",2015-09-03,18235,18182.39,52.6100000000006,0.00289345900071446
"3726",2015-09-04,17635,17792.16,-157.16,-0.00883310401884874
"3727",2015-09-08,18010,17427.08,582.919999999998,0.0334490918731077
"3728",2015-09-09,18215,18770.51,-555.509999999998,-0.0295948272050146
"3729",2015-09-10,18205,18299.62,-94.619999999999,-0.00517059917091169
"3730",2015-09-11,18215,18264.22,-49.2200000000012,-0.00269488650487134
"3731",2015-09-14,17995,17965.7,29.2999999999993,0.00163088552074226
"3732",2015-09-15,18250,18026.48,223.52,0.0123995366815929
"3733",2015-09-16,18465,18171.6,293.400000000001,0.0161460740936407
"3734",2015-09-17,18270,18432.27,-162.27,-0.00880358197877963
"3735",2015-09-18,17845,18070.21,-225.209999999999,-0.0124630538327999
"3736",2015-09-24,17500,17571.83,-71.8300000000017,-0.00408779279107536
"3737",2015-09-25,17875,17880.51,-5.5099999999984,-0.000308156758392149
"3738",2015-09-28,17455,17645.11,-190.110000000001,-0.0107740898186523
"3739",2015-09-29,17275,16930.84,344.16,0.020327402538799
"3740",2015-09-30,17595,17388.15,206.849999999999,0.0118960326429205
"3741",2015-10-01,17715,17722.42,-7.41999999999825,-0.000418678713177899
"3742",2015-10-02,17960,17725.13,234.869999999999,0.0132506785563772
"3743",2015-10-05,18440,18005.49,434.509999999998,0.0241320841587759
"3744",2015-10-06,18250,18186.1,63.9000000000015,0.00351367253011924
"3745",2015-10-07,18430,18322.98,107.02,0.00584075297795448
"3746",2015-10-08,18370,18141.17,228.830000000002,0.0126138501540971
"3747",2015-10-09,18400,18438.67,-38.6699999999983,-0.00209722284741786
"3748",2015-10-13,18165,18234.74,-69.7400000000016,-0.0038245678304161
"3749",2015-10-14,17780,17891,-111,-0.0062042367670896
"3750",2015-10-15,18280,18096.9,183.099999999999,0.0101177549746088
"3751",2015-10-16,18425,18291.8,133.200000000001,0.00728195147552459
"3752",2015-10-19,18340,18131.23,208.77,0.011514387054822
"3753",2015-10-20,18265,18207.15,57.8499999999985,0.00317732319445924
"3754",2015-10-21,18490,18554.28,-64.2799999999988,-0.00346442977038176
"3755",2015-10-22,18925,18435.87,489.130000000001,0.0265314303040758
"3756",2015-10-23,19195,18825.3,369.700000000001,0.0196384652568618
"3757",2015-10-26,19035,18947.12,87.880000000001,0.0046381719226986
"3758",2015-10-27,18910,18777.04,132.959999999999,0.00708098827078172
"3759",2015-10-28,19240,18903.02,336.98,0.0178267811175145
"3760",2015-10-29,19020,18935.71,84.2900000000009,0.00445137784640771
"3761",2015-10-30,18915,19083.1,-168.099999999999,-0.00880884133081096
